#
#"Run ID"	"S1,1 [Re]"	"S1,1 [Im]"	"Ref.Imp. [Re]"	"Ref.Imp. [Im]"
#----------------------------------------------------------------
34.000000000000	-0.014164289215923	-0.016167476609424	549.99510704997	0.0000000000000
35.000000000000	-0.018664565952911	-0.017419863210385	549.99509273894	0.0000000000000
36.000000000000	-0.024383503377979	-0.017642514371351	549.99508580743	0.0000000000000
37.000000000000	-0.031127561235205	-0.015950928884932	549.99508239795	0.0000000000000
38.000000000000	-0.037957671498681	-0.011407376948962	549.99508065410	0.0000000000000
39.000000000000	-0.043049584293312	-0.0038654010334991	549.99507932036	0.0000000000000
40.000000000000	-0.044705199490326	0.0053430375827848	549.99507813161	0.0000000000000
41.000000000000	-0.042680873913310	0.013914096560192	549.99507707385	0.0000000000000
42.000000000000	-0.038307513061725	0.020254300530364	549.99507615985	0.0000000000000
43.000000000000	-0.033192277539463	0.024133334305781	549.99507538836	0.0000000000000
44.000000000000	-0.028374460629177	0.026099212862320	549.99507475244	0.0000000000000
45.000000000000	-0.017860784751756	-0.021923738292132	549.99542784128	0.0000000000000
46.000000000000	-0.023392304550781	-0.023564629120643	549.99543951972	0.0000000000000
47.000000000000	-0.030476519079466	-0.023988468635371	549.99545394217	0.0000000000000
48.000000000000	-0.038885927959918	-0.022145508622218	549.99545650113	0.0000000000000
49.000000000000	-0.047571283754075	-0.016889823243692	549.99545623440	0.0000000000000
50.000000000000	-0.054443432931297	-0.0078418757277088	549.99545531829	0.0000000000000
51.000000000000	-0.057285051959589	0.0036038189727838	549.99545432297	0.0000000000000
52.000000000000	-0.055483564085750	0.014707305827566	549.99545340527	0.0000000000000
53.000000000000	-0.050412557760418	0.023308424005139	549.99545259300	0.0000000000000
54.000000000000	-0.044084932705233	0.028820781307848	549.99545188041	0.0000000000000
55.000000000000	-0.037917988490376	0.031803729338222	549.99545125246	0.0000000000000
56.000000000000	-0.021488068707200	-0.028048188198056	549.99548992007	0.0000000000000
57.000000000000	-0.027972094082562	-0.030124014271146	549.99550688082	0.0000000000000
58.000000000000	-0.036281399305929	-0.030942761053234	549.99547975245	0.0000000000000
59.000000000000	-0.046313993184983	-0.029313951070366	549.99546411883	0.0000000000000
